CUENTA	RUBRO	LINEA	ITEM	GLOSA
464100103	46410	01	03	Otros gastos de obligaciones por contratos de arrendamiento
464100104	46410	01	04	Mantenimiento y reparación de activo fijo
464100105	46410	01	05	Primas de seguros excepto para cubrir eventos de riesgo operacional
464100106	46410	01	06	Materiales de oficina
464100107	46410	01	07	Gastos de informática y comunicaciones
464100108	46410	01	08	Alumbrado, calefacción y otros servicios
464100109	46410	01	09	Servicios de vigilancia y transporte de valores
464100110	46410	01	10	Gastos de representación y desplazamiento del personal
464100111	46410	01	11	Gastos judiciales y notariales
464100112	46410	01	12	Honorarios por revisión y auditoría de los estados financieros por parte del auditor externo
464100113	46410	01	13	Honorarios por asesorías y consultorías realizadas por parte del auditor externo
464100114	46410	01	14	Honorarios por asesorías y consultorías realizadas por otras empresas de auditoría
464100115	46410	01	15	Honorarios por clasificación de títulos
464100116	46410	01	16	Honorarios por otros informes técnicos
464100117	46410	01	17	Multas aplicadas por la CMF
464100118	46410	01	18	Multas aplicadas por otros organismos
464100190	46410	01	90	Otros gastos generales de administración
464200100	46420	01	00	Servicios subcontratados
464200101	46420	01	01	Procesamiento de datos
464200102	46420	01	02	Servicio de desarrollo tecnológico, certificación y testing tecnológico
464200103	46420	01	03	Servicio externo de administración de recursos humanos y de suministro de personal externo
464200104	46420	01	04	Servicio de tasaciones
464200105	46420	01	05	Servicio de Call Center para ventas, marketing, control calidad servicio al cliente
464200106	46420	01	06	Servicio de cobranza externa
464200107	46420	01	07	Servicio externo de administración y mantención de cajeros automáticos
464200108	46420	01	08	Servicio externo de aseo, casino, custodia de archivos y documentos, almacenamiento de muebles y equipos
464200109	46420	01	09	Servicios de venta y distribución de productos
464200110	46420	01	10	Servicio externo de evaluación de créditos
464200190	46420	01	90	Otros servicios subcontratados
464300100	46430	01	00	Gastos del Directorio
464300101	46430	01	01	Remuneraciones del Directorio
464300102	46430	01	02	Otros gastos del Directorio
464400100	46440	01	00	Publicidad
464500100	46450	01	00	Impuestos, contribuciones y otros cargos legales
464500101	46450	01	01	Contribuciones de bienes raíces
464500102	46450	01	02	Patentes municipales
464500103	46450	01	03	Otros impuestos distintos a la renta
464500104	46450	01	04	Otros impuestos distintos a la renta
464500190	46450	01	90	Otros cargos legales
466000000	46600	00	00	DEPRECIACIÓN Y AMORTIZACIÓN
466100000	46610	00	00	Amortizaciones por activos intangibles
466100100	46610	01	00	Otros activos intangibles originados en combinaciones de negocios
466100101	46610	01	01	Relación con clientes
466100102	46610	01	02	Contrato de exclusividad
466100103	46610	01	03	Depósitos estables (core deposit)
466100104	46610	01	04	Derecho a usar marcas
466100105	46610	01	05	Derecho a usar canales
466100106	46610	01	06	Contrato para recaudación de servicios
466100107	46610	01	07	Software o programas computacionales
466100108	46610	01	08	Derechos por servicios de créditos hipotecarios (mortgage servicing rights)
466100109	46610	01	09	Otros intangibles
466100200	46610	02	00	Otros activos intangibles originados en forma independiente
466100201	46610	02	01	Software o programas computacionales adquiridos en forma independiente
466100202	46610	02	02	Software o programas computacionales generados internamente
466100203	46610	02	03	Derechos por servicios de créditos hipotecarios (mortgage servicing rights)
466100209	46610	02	09	Otros intangibles
466200000	46620	00	00	Depreciaciones por activos fijos
466200100	46620	01	00	Edificios y terrenos
466200101	46620	01	01	Edificios
466200102	46620	01	02	Terrenos
466200200	46620	02	00	Otros activos fijos
466200201	46620	02	01	Equipos
466200209	46620	02	09	Otros activos fijos
466300000	46630	00	00	Depreciaciones y amortizaciones por activo por derecho a usar bienes en arrendamiento
466300110	46630	01	10	Edificios y terrenos
466300111	46630	01	11	Edificios
466300112	46630	01	12	Terrenos
466300220	46630	02	20	Otros activos fijos
466300221	46630	02	21	Equipos
466300229	46630	02	29	Otros activos fijos
466300330	46630	03	30	Depreciaciones por mejoras en inmuebles arrendados como activos por derecho a usar bienes en arrendamiento
466300440	46630	04	40	Amortizaciones por derecho a usar otros activos intangibles en arrendamiento
466300441	46630	04	41	Software o programas computacionales
466300449	46630	04	49	Otros intangibles
466400000	46640	00	00	Depreciaciones de otros activos por propiedades de inversión
466500000	46650	00	00	Amortización de otros activos por activo de ingresos por actividades habituales procedentes de contratos con clientes
468000000	46800	00	00	DETERIORO DE ACTIVOS NO FINANCIEROS
468100100	46810	01	00	Deterioro de inversiones en sociedades
468100101	46810	01	01	Sucursales en el exterior
468100102	46810	01	02	Sociedades controladas en el país
468100103	46810	01	03	Sociedades controladas en el exterior
468100104	46810	01	04	Sociedades con influencia significativa en el país
468100105	46810	01	05	Sociedades con influencia significativa en el exterior
468100106	46810	01	06	Inversiones en sociedades como un negocio conjunto en el país
468100107	46810	01	07	Inversiones en sociedades como un negocio conjunto en el exterior
468200000	46820	00	00	Deterioro de activos intangibles
468200100	46820	01	00	Goodwill por combinaciones de negocio
468200200	46820	02	00	Otros activos intangibles originados en combinaciones de negocios
468200201	46820	02	01	Relación con clientes
468200202	46820	02	02	Contrato de exclusividad
468200203	46820	02	03	Depósitos estables (core deposit)
468200204	46820	02	04	Derecho a usar marcas
468200205	46820	02	05	Derecho a usar canales
468200206	46820	02	06	Contrato para recaudación de servicios
468200207	46820	02	07	Software o programas computacionales
468200208	46820	02	08	Derechos de servicios de créditos hipotecarios (mortgage servicing rights)
468200209	46820	02	09	Otros intangibles
468200300	46820	03	00	Otros activos intangibles originados en forma independiente
468200301	46820	03	01	Software o programas computacionales adquiridos en forma independiente
468200302	46820	03	02	Software o programas computacionales generados internamente
468200303	46820	03	03	Derechos de servicios de créditos hipotecarios (mortgage servicing rights)
468200309	46820	03	09	Otros intangibles
468300000	46830	00	00	Deterioro de activos fijos
468300100	46830	01	00	Edificios y terrenos
468300101	46830	01	01	Edificios
468300102	46830	01	02	Terrenos
468300200	46830	02	00	Otros activos fijos
468300201	46830	02	01	Equipos
468300209	46830	02	09	Otros activos fijos
468400000	46840	00	00	Deterioro de activo por derecho a usar bienes en arrendamiento
468400200	46840	02	00	Edificios y terrenos
468400201	46840	02	01	Edificios
468400202	46840	02	02	Terrenos
468400300	46840	03	00	Deterioro por mejoras en inmuebles arrendados como activos por derecho a usar bienes en arrendamiento
468400400	46840	04	00	Otros activos fijos
468400401	46840	04	01	Equipos
468400409	46840	04	09	Otros activos fijos
468400500	46840	05	00	Deterioro por derecho a usar otros activos intangibles en arrendamiento
468400501	46840	05	01	Software o programas computacionales
468400509	46840	05	09	Otros intangibles
468500000	46850	00	00	Deterioro de activos por propiedades de inversión
468600000	46860	00	00	Deterioro de activos de ingresos por actividades habituales procedentes de contratos con clientes
468800000	46880	00	00	Ganancia por una adquisición a través de una combinación de negocios en términos muy ventajosos
469000000	46900	00	00	OTROS GASTOS OPERACIONALES
469000100	46900	01	00	Gasto de primas de seguros para cubrir eventos de riesgo operacional
469000300	46900	03	00	Gasto de provisiones por riesgo operacional
469000301	46900	03	01	Constitución de provisiones por riesgo operacional
469000302	46900	03	02	Liberación de provisiones por riesgo operacional
469000400	46900	04	00	Recuperaciones de gastos por eventos de riesgo operacional
469000401	46900	04	01	Recuperaciones de gastos por eventos de riesgo operacional originadas por el pago de indemnizaciones de seguros
469000402	46900	04	02	Otras recuperaciones de gastos por eventos de riesgo operacional no procedentes de indemnizaciones de seguros
469000500	46900	05	00	Gasto de provisiones por comisiones de intermediación de seguros no devengadas
469000600	46900	06	00	Gasto de provisiones por comisiones de recaudación de primas de seguros no devengadas
469000700	46900	07	00	Provisiones por planes de reestructuración
469000800	46900	08	00	Provisiones por juicios y litigios
469000900	46900	09	00	Otras provisiones por otras contingencias
469001000	46900	10	00	Gastos por operaciones crediticias de leasing financiero
469001100	46900	11	00	Gastos por operaciones crediticias de factoring
469001200	46900	12	00	Gastos por administración, mantención y soporte de cajeros automáticos (ATM)
469001300	46900	13	00	Gastos por adopción de nuevas tecnologías en tarjetas
469001400	46900	14	00	Gastos por emisión de instrumentos financieros de capital regulatorio
469001401	46900	14	01	Gastos por emisión de bonos sin plazo fijo de vencimiento
469001402	46900	14	02	Gastos por emisión de acciones preferentes
469001900	46900	19	00	Otros gastos operacionales
560000000	56000	00	00	TOTAL GASTOS OPERACIONALES
570000000	57000	00	00	RESULTADO OPERACIONAL ANTES DE PÉRDIDAS CREDITICIAS
470000000	47000	00	00	GASTO POR PÉRDIDAS CREDITICIAS
471000000	47100	00	00	GASTO DE PROVISIONES CONSTITUIDAS POR RIESGO DE CRÉDITO DE COLOCACIONES A COSTO AMORTIZADO
471100100	47110	01	00	Gasto de provisiones constituidas por riesgo de crédito de adeudado por bancos
471100101	47110	01	01	Provisiones evaluación individual - cartera normal
471100102	47110	01	02	Provisiones evaluación individual - cartera subestándar
471100103	47110	01	03	Provisiones evaluación individual - cartera en incumplimiento
471200100	47120	01	00	Gasto de provisiones constituidas por riesgo de crédito de colocaciones comerciales
471200101	47120	01	01	Provisiones evaluación individual - cartera normal
471200102	47120	01	02	Provisiones evaluación individual - cartera subestándar
471200103	47120	01	03	Provisiones evaluación individual - cartera en incumplimiento
471200104	47120	01	04	Provisiones evaluación grupal - cartera normal
471200105	47120	01	05	Provisiones evaluación grupal - cartera en incumplimiento
471200109	47120	01	09	Provisiones por deducible de garantías FOGAPE Covid-19
471300100	47130	01	00	Gasto de provisiones constituidas por riesgo de crédito de colocaciones para vivienda
471300101	47130	01	01	Provisiones evaluación grupal - cartera normal
471300102	47130	01	02	Provisiones evaluación grupal - cartera en incumplimiento
471400100	47140	01	00	Gasto de provisiones constituidas por riesgo de crédito de colocaciones de consumo
471400101	47140	01	01	Provisiones evaluación grupal - cartera normal
471400102	47140	01	02	Provisiones evaluación grupal - cartera en incumplimiento
472000000	47200	00	00	GASTO DE PROVISIONES ESPECIALES POR RIESGO DE CRÉDITO
472050100	47205	01	00	Gasto de provisiones por riesgo de crédito para créditos contingentes
472050101	47205	01	01	Adeudado por bancos
472050102	47205	01	02	Colocaciones comerciales
472050103	47205	01	03	Colocaciones de consumo
472100100	47210	01	00	Gasto de provisiones por riesgo país para operaciones con deudores domiciliados en el exterior
472150100	47215	01	00	Gasto de provisiones especiales para créditos al exterior
472200100	47220	01	00	Gasto de provisiones adicionales para colocaciones
472200101	47220	01	01	Provisiones adicionales colocaciones comerciales
472200102	47220	01	02	Provisiones adicionales colocaciones para vivienda
472200103	47220	01	03	Provisiones adicionales colocaciones de consumo
472250100	47225	01	00	Gasto de provisiones por ajustes a provisión mínima exigida para cartera normal con evaluación individual
472250101	47225	01	01	Ajuste a provisión mínima adeudado por bancos en el país
472250102	47225	01	02	Ajuste a provisión mínima colocaciones comerciales en el país
472250103	47225	01	03	Ajuste a provisión mínima créditos contingentes comerciales en el país
472250104	47225	01	04	Ajuste a provisión mínima adeudado por bancos en el exterior
472250105	47225	01	05	Ajuste a provisión mínima colocaciones comerciales en el exterior
472250106	47225	01	06	Ajuste a provisión mínima créditos contingentes comerciales en el exterior
472500100	47250	01	00	Gasto de provisiones constituidas por riesgo de crédito a raiz de exigencias prudenciales complementarias
472500101	47250	01	01	Provisiones colocaciones comerciales
472500102	47250	01	02	Provisiones colocaciones para vivienda
472500103	47250	01	03	Provisiones colocaciones de consumo
474000100	47400	01	00	RECUPERACIÓN DE CRÉDITOS CASTIGADOS
474000101	47400	01	01	Recuperación de adeudado por bancos castigados
474000102	47400	01	02	Recuperación de colocaciones comerciales castigadas
474000103	47400	01	03	Recuperación de colocaciones para vivienda castigadas
474000104	47400	01	04	Recuperación de colocaciones de consumo castigadas
476000000	47600	00	00	DETERIORO POR RIESGO DE CRÉDITO DE OTROS ACTIVOS FINANCIEROS A COSTO AMORTIZADO Y ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL
476400000	47640	00	00	DETERIORO POR RIESGO DE CRÉDITO DE ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL
476400100	47640	01	00	Deterioro de activos financieros sin un aumento significativo del riesgo de crédito desde el reconocimiento inicial (fase 1)
476400101	47640	01	01	Instrumentos financieros de deuda emitidos en el país
476400102	47640	01	02	Instrumentos financieros de deuda emitidos en el exterior
476400103	47640	01	03	Adeudado por bancos
476400105	47640	01	05	Colocaciones comerciales
476400106	47640	01	06	Colocaciones para vivienda
476400107	47640	01	07	Colocaciones de consumo
476400109	47640	01	09	Otros instrumentos financieros
476400200	47640	02	00	Deterioro de activos financieros sin un aumento significativo del riesgo de crédito desde el reconocimiento inicial, pero sin deterioro crediticio (fase 2)
476400201	47640	02	01	Instrumentos financieros de deuda emitidos en el país
476400202	47640	02	02	Instrumentos financieros de deuda emitidos en el exterior
476400203	47640	02	03	Adeudado por bancos
476400205	47640	02	05	Colocaciones comerciales
476400206	47640	02	06	Colocaciones para vivienda
476400207	47640	02	07	Colocaciones de consumo
476400209	47640	02	09	Otros instrumentos financieros
476400300	47640	03	00	Deterioro de activos financieros con deterioro crediticio (fase 3)
476400301	47640	03	01	Instrumentos financieros de deuda emitidos en el país
476400302	47640	03	02	Instrumentos financieros de deuda emitidos en el exterior
476400303	47640	03	03	Adeudado por bancos
476400305	47640	03	05	Colocaciones comerciales
476400306	47640	03	06	Colocaciones para vivienda
476400307	47640	03	07	Colocaciones de consumo
476400309	47640	03	09	Otros instrumentos financieros
476800000	47680	00	00	DETERIORO POR RIESGO DE CRÉDITO DE OTROS ACTIVOS FINANCIEROS A COSTO AMORTIZADO
476800100	47680	01	00	Deterioro de activos financieros sin un aumento significativo del riesgo de crédito desde el reconocimiento inicial (fase 1)
476800101	47680	01	01	Derechos por pactos de retroventa y prestamos de valores
476800102	47680	01	02	Instrumentos financieros de deuda emitidos en el país
476800103	47680	01	03	Instrumentos financieros de deuda emitidos en el exterior
476800109	47680	01	09	Otros instrumentos financieros
476800200	47680	02	00	Deterioro de activos financieros con un aumento significativo del riesgo de crédito desde el reconocimiento inicial, pero sin deterioro crediticio (fase 2)
476800201	47680	02	01	Derechos por pactos de retroventa
476800202	47680	02	02	Instrumentos financieros de deuda emitidos en el país
476800203	47680	02	03	Instrumentos financieros de deuda emitidos en el exterior
476800209	47680	02	09	Otros instrumentos financieros
476800300	47680	03	00	Deterioro de activos financieros con deterioro crediticio (fase 3)
476800301	47680	03	01	Derechos por pactos de retroventa
476800302	47680	03	02	Instrumentos financieros de deuda emitidos en el país
476800303	47680	03	03	Instrumentos financieros de deuda emitidos en el exterior
476800309	47680	03	09	Otros instrumentos financieros
580000000	58000	00	00	RESULTADO OPERACIONAL
585000000	58500	00	00	RESULTADO DE OPERACIONES CONTÍNUAS ANTES DE IMPUESTOS
480000000	48000	00	00	IMPUESTO A LA RENTA
481000000	48100	00	00	Provisión impuesto a la renta
482000000	48200	00	00	Impuestos diferidos
489000000	48900	00	00	Otros
586000000	58600	00	00	RESULTADO DE OPERACIONES CONTÍNUAS DESPUÉS DE IMPUESTOS
587000000	58700	00	00	RESULTADO DE OPERACIONES DISCONTINUADAS ANTES DE IMPUESTOS
587500000	58750	00	00	IMPUESTOS DE OPERACIONES DISCONTINUADAS
587750000	58775	00	00	RESULTADO DE OPERACIONES DISCONTINUADAS DESPUÉS DE IMPUESTOS
590000000	59000	00	00	UTILIDAD (PÉRDIDA) DEL EJERCICIO (O PERIODO)
594000000	59400	00	00	RESULTADO DE LOS PROPIETARIOS
598000000	59800	00	00	RESULTADO DEL INTERES NO CONTROLADOR
601000000	60100	00	00	ELEMENTOS QUE NO SE RECLASIFICARÁN EN RESULTADOS
601000100	60100	01	00	Nuevas mediciones del pasivo (activo) por beneficios definidos neto y resultados actuariales por otros planes de beneficios al personal
601000200	60100	02	00	Cambios netos del valor razonable de instrumentos de patrimonio designados a valor razonable con cambios en otro resultado integral
601000201	60100	02	01	Cambios del valor razonable de instrumentos de patrimonio designados a valor razonable con cambios en otro resultado integral
601000202	60100	02	02	Resultado por venta de participaciones en instrumentos de patrimonio (acciones) por inversiones minoritarias en sociedades en el país.
601000203	60100	02	03	Resultado por venta de participaciones en instrumentos de patrimonio (acciones) por inversiones minoritarias en sociedades en el exterior.
601000209	60100	02	09	Otros
601000300	60100	03	00	Cambios del valor razonable de pasivos financieros designados a valor razonable con cambios en resultados atribuibles a cambios en el riesgo de crédito del pasivo financiero
601000400	60100	04	00	Participación en otro resultado integral de entidades registradas según el método de participación
601000500	60100	05	00	Activos no corrientes y grupos enajenables para la venta
601000900	60100	09	00	Otros
601500000	60150	00	00	OTROS RESULTADOS INTEGRALES QUE NO SE RECLASIFICARÁN AL RESULTADO ANTES DE IMPUESTOS
601750000	60175	00	00	Impuesto a la renta sobre otros resultados integrales que no se reclasificarán al resultado
601800000	60180	00	00	TOTAL OTROS RESULTADOS INTEGRALES QUE NO SE RECLASIFICARÁN AL RESULTADO DESPUÉS DE IMPUESTOS
602000000	60200	00	00	ELEMENTOS QUE PUEDEN RECLASIFICARSE EN RESULTADOS
602000100	60200	01	00	Cambios del valor razonable de activos financieros a valor razonable con cambios en otro resultado integral
602000200	60200	02	00	Diferencias de conversión por entidades en el exterior
602000300	60200	03	00	Cobertura contable de inversiones netas en entidades en el exterior
602000400	60200	04	00	Cobertura contable de flujo de efectivo
602000500	60200	05	00	Elementos no designados de instrumentos de cobertura contable
602000600	60200	06	00	Participación en otro resultado integral de entidades registradas según el método de participación
602000700	60200	07	00	Activos no corrientes y grupos enajenables para la venta
602000900	60200	09	00	Otros
602500000	60250	00	00	OTROS RESULTADOS INTEGRALES QUE PUEDEN RECLASIFICARSE EN RESULTADOS ANTES DE IMPUESTOS
602750000	60275	00	00	Impuesto a la renta sobre otros resultados integrales que pueden reclasificarse en resultados
602800000	60280	00	00	TOTAL OTROS RESULTADOS INTEGRALES QUE PUEDEN RECLASIFICARSE EN RESULTADOS DESPUÉS DE IMPUESTOS
603000000	60300	00	00	OTRO RESULTADO INTEGRAL TOTAL DEL EJERCICIO (o PERIODO)
690000000	69000	00	00	RESULTADO INTEGRAL DEL EJERCICIO (o PERIODO)
694000000	69400	00	00	RESULTADO INTEGRAL DE LOS PROPIETARIOS
698000000	69800	00	00	RESULTADO INTEGRAL DEL INTERES NO CONTROLADOR
